,stock_ticker,price,sma_50,sma_150,sma_200,sma_200_20_days_before,sma_200_is_up_for_months,low_of_52_weeks,high_of_52_weeks,rs_rating,is_pass_condition_1,is_pass_condition_2,is_pass_condition_3,is_pass_condition_4,is_pass_condition_5,is_pass_condition_6,is_pass_condition_7,is_pass_condition_8,is_pass_all_conditions
236,ALKS,24.5,27.62,27.06,27.62,28.22,False,23.37,33.63,75.4,False,False,False,False,False,False,False,True,False
237,ALKT,24.65,24.31,22.51,21.05,20.29,True,11.01,26.45,92.06,True,True,True,True,True,True,True,True,True
238,ALL,176.51,163.95,144.18,134.72,128.75,True,99.11,176.51,95.24,True,True,True,True,True,True,True,True,True
239,ALLE,127.07,130.29,117.29,116.09,114.79,True,95.81,135.29,90.48,True,True,True,True,False,True,True,True,False
240,ALLG,1.14,1.01,1.33,1.6,1.75,False,0.57,3.34,64.29,False,False,False,False,True,True,False,False,False
241,ALLK,1.07,1.28,1.84,2.36,2.68,False,1.02,5.55,73.02,False,False,False,False,False,False,False,True,False
242,ALLO,3.46,4.44,3.53,3.77,3.87,False,2.28,6.74,72.22,False,False,False,False,False,True,False,True,False
243,ALLR,1.5,6.02,9.51,17.71,30.74,False,1.39,383.2,46.03,False,False,False,False,False,False,False,False,False
244,ALLT,2.05,2.11,1.85,2.01,2.09,False,1.29,3.22,65.87,True,False,False,False,False,True,False,False,False
245,ALLY,40.14,37.77,32.34,31.14,29.99,True,22.29,40.6,92.86,True,True,True,True,True,True,True,True,True
246,ALNT,30.41,31.31,29.41,30.79,31.41,False,25.17,39.86,80.95,False,False,False,False,False,False,True,True,False
247,ALNY,146.31,151.47,166.83,173.62,177.91,False,144.41,212.05,78.57,False,False,False,False,False,False,False,True,False
248,ALOT,17.38,17.43,15.65,15.29,15.03,True,11.81,18.0,84.92,True,True,True,True,False,True,True,True,False
249,ALPN,64.62,41.26,24.49,21.51,17.69,True,6.84,64.62,114.29,True,True,True,True,True,True,True,True,True
250,ALPP,0.77,0.76,0.76,0.96,1.09,False,0.54,2.86,65.08,False,False,False,False,True,True,False,False,False
251,ALRM,66.29,71.02,63.04,61.32,59.64,True,45.32,75.69,85.71,True,True,True,True,False,True,True,True,False
252,ALRN,4.85,5.36,3.48,3.04,2.68,True,1.15,6.93,91.27,True,True,True,True,False,True,False,True,False
253,ALRS,21.25,21.34,20.05,19.67,19.39,True,13.02,24.29,88.1,True,True,True,True,False,True,True,True,False
254,ALSA,11.36,11.3,11.19,11.12,11.07,True,10.54,11.36,95.24,True,True,True,True,True,False,True,True,False
255,ALSAU,11.53,11.53,11.35,11.26,11.18,True,10.57,11.58,81.75,True,True,True,True,False,False,True,True,False
256,ALSN,79.82,76.77,63.38,62.13,59.59,True,44.68,82.58,111.11,True,True,True,True,True,True,True,True,True
257,ALT,7.69,9.39,6.97,5.95,5.52,True,2.14,13.81,66.67,True,True,True,True,False,True,False,False,False
258,ALTG,11.8,11.9,11.3,12.24,12.61,False,9.06,17.41,73.81,False,False,False,False,False,True,False,True,False
259,ALTI,5.0,5.58,6.61,6.84,7.05,True,4.13,9.07,80.16,False,False,True,False,False,False,False,True,False
260,ALTM,3.94,4.52,5.7,6.71,7.38,False,3.75,12.0,69.84,False,False,False,False,False,False,False,False,False
261,ALTO,1.95,2.09,2.69,2.98,3.03,False,1.22,4.92,98.41,False,False,False,False,False,True,False,True,False
262,ALTR,83.62,84.27,76.9,74.59,73.73,True,59.11,92.26,80.95,True,True,True,True,False,True,True,True,False
263,ALUR,1.81,2.48,3.42,4.19,5.0,False,1.68,10.69,83.33,False,False,False,False,False,False,False,True,False
264,ALV,118.15,116.78,105.72,103.0,99.78,True,79.47,123.51,104.76,True,True,True,True,True,True,True,True,True
265,ALVO,13.3,14.31,11.85,11.24,10.81,True,6.9,17.27,85.71,True,True,True,True,False,True,True,True,False
266,ALVR,0.79,0.74,1.23,1.69,2.01,False,0.64,5.82,69.84,False,False,False,False,True,False,False,False,False
267,ALX,212.4,215.15,200.1,195.06,191.02,True,146.85,228.04,87.3,True,True,True,True,False,True,True,True,False
268,ALXO,15.28,13.64,11.48,9.96,9.48,True,4.19,16.79,85.71,True,True,True,True,True,True,True,True,True
269,ALZN,0.72,0.93,1.45,2.45,3.22,False,0.68,11.6,65.08,False,False,False,False,False,False,False,False,False
270,AM,13.94,13.52,12.63,12.32,11.99,True,9.27,14.34,88.89,True,True,True,True,True,True,True,True,True
271,AMAL,23.25,23.21,22.14,21.15,20.53,True,13.88,27.48,82.54,True,True,True,True,True,True,True,True,True
272,AMAT,193.96,202.12,167.33,161.5,155.4,True,109.37,212.98,88.1,True,True,True,True,False,True,True,True,False
273,AMBA,41.6,51.18,53.51,58.24,61.66,False,40.99,88.12,87.3,False,False,False,False,False,False,False,True,False
274,AMBC,14.64,15.39,14.71,14.42,14.32,True,11.33,16.94,80.16,False,True,True,True,False,False,True,True,False
275,AMBI,4.53,5.61,6.24,7.14,7.42,False,4.03,10.88,78.57,False,False,False,False,False,False,False,True,False
276,AMBO,1.79,1.84,1.63,1.73,1.78,False,1.18,3.25,59.52,True,False,False,False,False,True,False,False,False
277,AMBP,3.66,3.44,3.39,3.36,3.35,True,2.44,3.89,83.33,True,True,True,True,True,True,True,True,True
278,AMC,3.46,3.93,6.03,12.65,16.59,False,2.47,59.2,78.57,False,False,False,False,False,True,False,True,False
279,AMCR,9.02,9.16,9.11,9.17,9.22,False,8.22,10.5,80.95,False,False,False,False,False,False,True,True,False
280,AMCX,11.61,12.17,14.33,13.81,13.85,False,10.02,20.62,74.6,False,True,False,False,False,False,False,True,False
281,AMD,153.23,178.59,145.21,136.37,131.61,True,81.62,211.38,90.48,True,True,True,True,False,True,False,True,False
282,AME,180.18,179.37,163.18,161.47,159.17,True,132.88,184.91,97.62,True,True,True,True,True,True,True,True,True
283,AMED,91.53,92.72,93.37,93.1,93.04,True,73.99,95.9,80.16,False,True,True,False,False,False,True,True,False
284,AMG,163.21,160.83,146.15,144.71,143.15,True,121.52,169.52,94.44,True,True,True,True,True,True,True,True,True
285,AMGN,274.05,276.32,278.04,269.36,264.35,True,209.25,322.04,73.02,False,True,True,False,False,True,True,True,False
286,AMH,35.74,35.72,35.01,35.13,34.99,True,31.08,37.0,80.16,True,False,True,False,True,False,True,True,False
287,AMK,34.94,34.86,29.61,29.43,28.81,True,23.18,37.06,86.51,True,True,True,True,True,True,True,True,True
288,AMKR,29.68,31.54,28.73,28.22,27.85,True,20.27,36.01,88.1,True,True,True,True,False,True,True,True,False
289,AMLI,0.51,0.7,1.0,1.16,1.29,False,0.5,2.22,51.59,False,False,False,False,False,False,False,False,False
290,AMLX,1.98,7.98,13.13,15.26,17.22,False,1.87,30.1,77.78,False,False,False,False,False,False,False,True,False
291,AMN,57.24,60.54,69.31,75.91,80.53,False,54.85,111.69,92.06,False,False,False,False,False,False,False,True,False
292,AMP,408.07,416.76,373.77,365.35,355.48,True,277.5,438.44,100.0,True,True,True,True,False,True,True,True,False
293,AMPG,2.33,2.02,1.92,1.96,1.97,False,1.52,3.25,72.22,True,False,False,False,True,True,False,True,False
294,AMPH,40.96,45.62,50.46,51.81,53.06,False,35.77,65.0,93.65,False,False,False,False,False,False,False,True,False
295,AMPL,9.89,11.25,11.5,11.53,11.59,True,8.99,14.29,73.81,False,False,True,False,False,False,False,True,False
296,AMPS,3.8,5.46,5.51,5.7,5.81,True,3.62,7.27,84.13,False,False,True,False,False,False,False,True,False
297,AMPX,1.74,2.74,3.58,4.2,4.79,False,1.69,10.35,61.9,False,False,False,False,False,False,False,False,False
298,AMPY,7.5,6.45,6.41,6.53,6.5,True,5.15,7.61,82.54,True,False,True,False,True,True,True,True,False
299,AMR,323.07,346.13,311.34,280.5,264.65,True,133.98,442.21,101.59,True,True,True,True,False,True,False,True,False
300,AMRC,21.09,21.22,26.67,32.45,34.89,False,18.11,63.01,69.05,False,False,False,False,False,False,False,False,False
301,AMRK,38.24,30.23,28.84,30.51,30.44,True,24.02,40.47,71.43,True,False,True,False,True,True,True,True,False
302,AMRN,0.89,1.0,0.93,0.97,0.99,False,0.66,1.43,74.6,False,False,False,False,False,True,False,True,False
303,AMRX,5.47,5.7,5.06,4.72,4.45,True,1.71,6.34,79.37,True,True,True,True,False,True,True,True,False
304,AMS,2.93,2.77,2.58,2.59,2.56,True,2.19,3.01,76.19,True,False,True,False,True,True,True,True,False
305,AMSC,12.2,13.24,10.46,10.0,9.4,True,3.7,16.13,82.54,True,True,True,True,False,True,True,True,False
306,AMSF,51.05,50.16,48.19,48.18,48.12,True,45.12,52.96,76.98,True,True,True,True,True,False,True,True,False
307,AMST,1.94,2.18,2.27,2.54,2.71,False,1.77,5.25,67.46,False,False,False,False,False,False,False,False,False
308,AMSWA,10.52,11.16,10.94,10.91,10.81,True,9.54,13.12,68.25,False,True,True,True,False,False,True,False,False
309,AMT,175.35,189.73,188.59,186.3,186.63,True,153.5,216.86,73.81,False,True,True,True,False,False,True,True,False
310,AMTB,22.72,21.92,21.34,20.78,20.43,True,15.9,25.46,72.22,True,True,True,True,True,True,True,True,True
311,AMTD,1.77,1.74,2.11,2.64,2.93,False,1.65,5.22,65.08,False,False,False,False,True,False,False,False,False
312,AMTX,3.63,4.06,4.3,4.81,5.0,False,1.73,8.7,69.84,False,False,False,False,False,True,False,False,False
313,AMWD,92.86,96.4,86.38,83.65,81.27,True,48.03,102.31,92.86,True,True,True,True,False,True,True,True,False
314,AMWL,0.58,0.89,1.1,1.26,1.41,False,0.51,2.65,74.6,False,False,False,False,False,False,False,True,False
315,AMX,18.57,18.59,17.94,18.32,18.59,False,16.13,22.34,71.43,True,False,False,False,False,False,True,True,False
316,AMZN,179.21,177.42,155.21,150.18,145.02,True,102.05,189.05,97.62,True,True,True,True,True,True,True,True,True
317,AN,156.32,152.96,144.67,148.53,148.45,True,127.87,181.47,100.79,True,False,True,False,True,False,True,True,False
318,ANAB,20.19,23.12,20.35,20.07,19.92,True,13.85,26.47,76.98,False,True,True,True,False,True,True,True,False
319,ANDE,60.88,55.39,53.04,52.18,50.98,True,35.71,60.88,105.56,True,True,True,True,True,True,True,True,True
320,ANEB,2.71,2.73,2.56,2.59,2.54,True,1.71,3.49,79.37,True,False,True,False,False,True,True,True,False
321,ANET,251.18,279.15,240.25,224.96,213.62,True,132.73,306.42,100.79,True,True,True,True,False,True,True,True,False
322,ANF,118.19,122.99,92.82,80.51,72.68,True,21.83,139.95,121.43,True,True,True,True,False,True,True,True,False
323,ANGH,1.19,1.2,1.14,1.11,1.09,True,0.65,3.11,79.37,True,True,True,True,False,True,False,True,False
324,ANGI,2.11,2.54,2.26,2.44,2.54,False,1.56,4.07,84.13,False,False,False,False,False,True,False,True,False
325,ANGO,6.11,5.94,6.49,6.97,7.37,False,5.27,11.16,76.19,False,False,False,False,True,False,False,True,False
326,ANIK,26.09,25.32,22.55,22.11,22.18,False,16.98,27.65,77.78,True,True,False,True,True,True,True,True,False
327,ANIP,66.68,65.02,58.79,58.54,57.12,True,37.29,69.69,92.86,True,True,True,True,True,True,True,True,True
328,ANIX,3.1,3.44,3.6,3.59,3.6,False,2.85,5.02,66.67,False,True,False,False,False,False,False,False,False
329,ANNX,4.6,5.67,3.94,3.73,3.49,True,1.63,7.81,75.4,True,True,True,True,False,True,False,True,False
330,ANSS,327.85,336.64,318.15,318.32,317.36,True,268.79,362.88,91.27,True,False,True,False,False,False,True,True,False
331,ANTE,1.18,1.26,0.95,1.02,1.0,True,0.58,1.74,63.49,True,False,True,False,False,True,False,False,False
332,ANTX,2.37,3.11,12.65,12.23,12.69,False,2.36,21.53,96.03,False,True,False,False,False,False,False,True,False
333,ANVS,11.83,10.35,10.01,10.68,10.98,False,5.55,19.62,76.98,True,False,False,False,True,True,False,True,False
334,ANY,1.19,1.63,1.62,1.7,1.79,False,0.62,4.01,60.32,False,False,False,False,False,True,False,False,False
335,AOD,7.98,8.01,7.63,7.62,7.59,True,6.72,8.23,90.48,True,True,True,True,False,False,True,True,False
336,AOGO,10.9,10.82,10.76,10.73,10.7,True,10.42,10.92,84.13,True,True,True,True,True,False,True,True,False
337,AOMR,11.8,10.68,9.79,9.47,9.1,True,6.33,11.8,112.7,True,True,True,True,True,True,True,True,True
338,AON,313.7,317.36,315.71,318.83,320.02,True,287.43,343.14,90.48,False,False,True,False,False,False,True,True,False
339,AONC,4.83,5.66,6.6,7.67,8.14,False,4.52,29.0,83.33,False,False,False,False,False,False,False,True,False
340,AORT,20.82,20.02,17.38,17.13,16.68,True,12.33,21.64,82.54,True,True,True,True,True,True,True,True,True
341,AOS,88.14,85.32,78.06,76.35,74.7,True,63.13,89.88,94.44,True,True,True,True,True,True,True,True,True
342,AOSL,20.32,22.07,24.4,26.15,27.02,False,19.55,34.3,89.68,False,False,False,False,False,False,False,True,False
343,AOUT,8.4,8.48,8.67,8.83,8.78,True,7.15,10.02,84.13,False,False,True,False,False,False,True,True,False
344,AP,2.2,2.39,2.57,2.77,2.85,False,2.11,3.94,80.95,False,False,False,False,False,False,False,True,False
345,APA,32.34,32.12,34.61,36.14,36.04,True,29.39,44.35,86.51,False,False,True,False,True,False,False,True,False
346,APAM,43.46,43.59,39.71,39.06,38.28,True,29.52,46.74,88.89,True,True,True,True,False,True,True,True,False
347,APCA,11.35,11.27,11.13,11.06,11.01,True,10.58,11.39,100.79,True,True,True,True,True,False,True,True,False
348,APCX,0.88,1.41,1.86,2.11,2.19,False,0.85,4.7,70.63,False,False,False,False,False,False,False,True,False
349,APD,234.38,234.76,256.52,264.54,268.92,False,213.81,300.09,95.24,False,False,False,False,False,False,True,True,False
350,APDN,0.3,0.48,0.71,0.89,0.98,False,0.3,1.86,71.43,False,False,False,False,False,False,False,True,False
351,APEI,13.34,12.59,9.24,8.22,7.39,True,3.89,15.57,79.37,True,True,True,True,True,True,True,True,True
352,APG,38.24,37.64,32.27,31.17,29.97,True,21.65,39.57,107.14,True,True,True,True,True,True,True,True,True
353,APH,114.01,110.87,97.4,94.56,91.46,True,72.3,117.38,94.44,True,True,True,True,True,True,True,True,True
354,API,2.47,2.61,2.7,2.75,2.82,False,2.36,3.46,73.02,False,False,False,False,False,False,False,True,False
355,APLD,2.84,3.9,4.98,5.51,6.04,False,2.39,10.24,77.78,False,False,False,False,False,False,False,True,False
356,APLE,15.55,16.05,15.91,15.58,15.44,True,13.61,17.02,74.6,False,True,True,True,False,False,True,True,False
357,APLM,0.47,0.63,1.11,2.09,2.53,False,0.47,6.45,65.08,False,False,False,False,False,False,False,False,False
358,APLMW,0.02,0.03,0.03,0.04,0.05,False,0.01,0.13,73.81,False,False,False,False,False,True,False,True,False
359,APLS,48.26,59.07,55.83,52.0,55.35,False,23.65,93.31,73.02,False,True,False,True,False,True,False,True,False
360,APLT,4.54,5.71,3.63,3.1,2.71,True,1.26,7.4,70.63,True,True,True,True,False,True,False,True,False
361,APM,5.53,5.85,3.21,2.95,2.44,True,1.39,10.55,64.29,True,True,True,True,False,True,False,False,False
362,APO,113.58,111.12,97.68,93.89,90.38,True,56.84,116.06,124.6,True,True,True,True,True,True,True,True,True
363,APOG,61.15,57.28,51.31,50.57,49.27,True,36.35,61.15,91.27,True,True,True,True,True,True,True,True,True
364,APP,70.97,65.45,48.56,45.32,40.77,True,15.44,78.24,99.21,True,True,True,True,True,True,True,True,True
365,APPF,219.83,229.93,202.57,197.54,192.19,True,124.47,248.71,85.71,True,True,True,True,False,True,True,True,False
366,APPN,36.88,36.34,37.4,40.2,41.29,False,31.53,53.9,82.54,False,False,False,False,True,False,False,True,False
367,APPS,1.95,2.73,4.67,5.84,6.49,False,1.79,14.43,77.78,False,False,False,False,False,False,False,True,False
368,APRE,5.62,6.44,5.17,4.77,4.51,True,2.89,8.46,76.19,True,True,True,True,False,True,False,True,False
369,APT,6.02,5.94,5.12,4.88,4.65,True,3.69,6.82,78.57,True,True,True,True,True,True,True,True,True
370,APTO,1.23,1.6,2.2,2.66,3.03,False,0.41,6.34,56.35,False,False,False,False,False,True,False,False,False
371,APTV,70.58,77.06,83.27,88.47,90.99,False,69.32,112.4,86.51,False,False,False,False,False,False,False,True,False
372,APVO,0.73,4.47,8.14,13.87,19.85,False,0.71,88.44,62.7,False,False,False,False,False,False,False,False,False
373,APWC,1.37,1.35,1.35,1.46,1.49,False,1.23,2.15,83.33,False,False,False,False,True,False,False,True,False
374,APXI,11.45,11.38,11.2,11.11,11.04,True,10.56,11.45,94.44,True,True,True,True,True,False,True,True,False
375,APYX,1.38,1.75,2.24,2.9,3.39,False,1.25,7.59,76.98,False,False,False,False,False,False,False,True,False
376,AQB,1.78,2.12,2.65,3.49,4.01,False,1.57,11.28,65.87,False,False,False,False,False,False,False,False,False
377,AQMS,0.52,0.53,0.73,0.85,0.91,False,0.47,1.69,65.08,False,False,False,False,False,False,False,False,False
378,AQN,6.15,5.96,5.86,6.21,6.37,False,4.85,8.38,68.25,False,False,False,False,True,False,False,False,False
379,AQNB,25.0,24.86,24.22,23.81,23.56,True,20.84,25.07,85.71,True,True,True,True,True,False,True,True,False
380,AQNU,21.33,20.7,20.25,21.25,21.69,False,16.92,26.83,73.81,True,False,False,False,True,False,True,True,False
381,AQST,4.33,4.06,2.66,2.43,2.22,True,1.25,6.09,83.33,True,True,True,True,True,True,False,True,False
382,AQU,10.93,10.84,10.74,10.68,10.63,True,10.29,10.99,86.51,True,True,True,True,True,False,True,True,False
383,AR,31.19,27.04,25.31,25.54,24.82,True,20.1,31.19,92.06,True,False,True,False,True,True,True,True,False
384,ARAY,2.24,2.53,2.66,2.84,2.98,False,2.14,4.26,72.22,False,False,False,False,False,False,False,True,False
385,ARBB,1.15,1.47,1.37,1.59,1.78,False,0.81,4.39,51.59,False,False,False,False,False,True,False,False,False
386,ARBE,1.84,1.91,1.98,2.18,2.26,False,1.56,3.21,65.87,False,False,False,False,False,False,False,False,False
387,ARBK,1.54,1.88,1.75,1.66,1.64,True,0.94,4.08,80.95,False,True,True,True,False,True,False,True,False
388,ARBKL,8.34,8.46,7.85,7.35,7.04,True,4.19,11.15,81.75,True,True,True,True,False,True,False,True,False
389,ARC,2.69,2.66,2.83,2.95,2.98,False,2.56,3.49,73.81,False,False,False,False,True,False,True,True,False
390,ARCB,145.34,140.47,122.2,118.19,113.08,True,83.54,151.75,84.13,True,True,True,True,True,True,True,True,True
391,ARCC,20.68,20.11,19.35,19.04,18.74,True,16.01,20.82,106.35,True,True,True,True,True,False,True,True,False
392,ARCH,157.01,164.38,161.7,152.7,147.82,True,98.63,184.59,92.86,False,True,True,True,False,True,True,True,False
393,ARCO,11.26,11.3,11.08,10.88,10.75,True,7.68,13.02,88.89,True,True,True,True,False,True,True,True,False
394,ARCT,28.66,34.62,29.41,29.99,29.64,True,17.71,42.99,76.98,False,False,True,False,False,True,False,True,False
395,ARDC,13.88,13.76,12.88,12.58,12.31,True,10.52,14.15,113.49,True,True,True,True,True,True,True,True,True
396,ARDX,6.53,8.06,6.39,5.78,5.46,True,3.23,9.74,75.4,True,True,True,True,False,True,False,True,False
397,ARE,120.62,121.84,113.72,113.97,112.93,True,89.83,131.77,83.33,True,False,True,False,False,True,True,True,False
398,AREB,0.35,0.3,0.36,0.62,0.93,False,0.23,5.5,66.67,False,False,False,False,True,True,False,False,False
399,AREC,1.35,1.45,1.48,1.51,1.56,False,1.11,2.06,72.22,False,False,False,False,False,False,False,True,False
400,AREN,0.66,1.3,2.34,2.76,3.07,False,0.63,5.04,64.29,False,False,False,False,False,False,False,False,False
401,ARES,136.0,132.82,117.88,113.15,109.29,True,77.24,136.58,104.76,True,True,True,True,True,True,True,True,True
402,ARGD,22.32,22.74,22.15,21.98,21.84,True,19.7,23.52,80.95,True,True,True,True,False,False,True,True,False
403,ARGX,377.01,386.63,426.26,443.63,444.54,False,338.91,548.43,77.78,False,False,False,False,False,False,False,True,False
404,ARHS,14.51,14.13,11.16,10.96,10.4,True,6.58,16.27,97.62,True,True,True,True,True,True,True,True,True
405,ARI,10.97,10.73,10.45,10.33,10.25,True,8.15,11.93,88.1,True,True,True,True,True,True,True,True,True
406,ARIS,14.48,12.57,9.89,10.04,9.58,True,6.55,15.15,96.83,True,False,True,False,True,True,True,True,False
407,ARKO,4.44,6.08,7.14,7.31,7.58,False,4.44,8.33,76.19,False,False,False,False,False,False,False,True,False
408,ARKR,13.63,13.96,14.49,15.05,15.42,False,13.6,18.07,69.84,False,False,False,False,False,False,True,False,False
409,ARL,14.5,18.31,17.18,17.73,18.19,False,12.01,24.55,73.81,False,False,False,False,False,False,False,True,False
410,ARLO,10.82,11.01,9.81,10.02,9.86,True,6.23,13.03,90.48,True,False,True,False,False,True,True,True,False
411,ARLP,21.16,19.98,20.45,19.9,19.48,True,15.5,22.64,104.76,True,True,True,False,True,True,True,True,False
412,ARMK,32.12,31.42,28.71,28.53,28.3,True,23.86,32.65,81.75,True,True,True,True,True,True,True,True,True
